symbol,company_name,trading_date,trading_time,price
INFY,Infosys,2026-09-08,13:45,1719.7
INFY,Infosys,2026-09-08,14:15,1726.45
INFY,Infosys,2026-09-08,14:45,1722.31
INFY,Infosys,2026-09-08,15:15,1724.28
INFY,Infosys,2026-09-09,09:15,1758.04
INFY,Infosys,2026-09-09,09:45,1745.49
INFY,Infosys,2026-09-09,10:15,1742.18
INFY,Infosys,2026-09-09,10:45,1736.22
INFY,Infosys,2026-09-09,11:15,1727.8
INFY,Infosys,2026-09-09,11:45,1732.99
INFY,Infosys,2026-09-09,12:15,1728.38
INFY,Infosys,2026-09-09,12:45,1734.72
INFY,Infosys,2026-09-09,13:15,1743.35
INFY,Infosys,2026-09-09,13:45,1739.53
INFY,Infosys,2026-09-09,14:15,1745.61
INFY,Infosys,2026-09-09,14:45,1739.76
INFY,Infosys,2026-09-09,15:15,1741.91
INFY,Infosys,2026-09-10,09:15,1758.41
INFY,Infosys,2026-09-10,09:45,1749.86
INFY,Infosys,2026-09-10,10:15,1757.25
INFY,Infosys,2026-09-10,10:45,1751.25
INFY,Infosys,2026-09-10,11:15,1744.99
INFY,Infosys,2026-09-10,11:45,1754.16
INFY,Infosys,2026-09-10,12:15,1750.57
INFY,Infosys,2026-09-10,12:45,1748.82
INFY,Infosys,2026-09-10,13:15,1750.91
INFY,Infosys,2026-09-10,13:45,1752.03
INFY,Infosys,2026-09-10,14:15,1761.6
INFY,Infosys,2026-09-10,14:45,1757.41
INFY,Infosys,2026-09-10,15:15,1763.42
INFY,Infosys,2026-09-11,09:15,1750.59
INFY,Infosys,2026-09-11,09:45,1738.3
INFY,Infosys,2026-09-11,10:15,1738.43
INFY,Infosys,2026-09-11,10:45,1735.32
INFY,Infosys,2026-09-11,11:15,1727.7
INFY,Infosys,2026-09-11,11:45,1737.41
INFY,Infosys,2026-09-11,12:15,1727.11
INFY,Infosys,2026-09-11,12:45,1735.64
INFY,Infosys,2026-09-11,13:15,1735.85
INFY,Infosys,2026-09-11,13:45,1734.33
INFY,Infosys,2026-09-11,14:15,1744.08
INFY,Infosys,2026-09-11,14:45,1744.06
INFY,Infosys,2026-09-11,15:15,1754.09
INFY,Infosys,2026-09-14,09:15,1773.86
INFY,Infosys,2026-09-14,09:45,1763.9
INFY,Infosys,2026-09-14,10:15,1764.19
INFY,Infosys,2026-09-14,10:45,1762.98
INFY,Infosys,2026-09-14,11:15,1751.21
INFY,Infosys,2026-09-14,11:45,1761.12
INFY,Infosys,2026-09-14,12:15,1752.17
INFY,Infosys,2026-09-14,12:45,1754.54
INFY,Infosys,2026-09-14,13:15,1762.36
INFY,Infosys,2026-09-14,13:45,1755.04
INFY,Infosys,2026-09-14,14:15,1768.45
INFY,Infosys,2026-09-14,14:45,1770.11
INFY,Infosys,2026-09-14,15:15,1771.68
INFY,Infosys,2026-09-15,09:15,1759.82
INFY,Infosys,2026-09-15,09:45,1748.71
INFY,Infosys,2026-09-15,10:15,1755.95
INFY,Infosys,2026-09-15,10:45,1751.06
INFY,Infosys,2026-09-15,11:15,1742.3
INFY,Infosys,2026-09-15,11:45,1747.1
INFY,Infosys,2026-09-15,12:15,1743.58
INFY,Infosys,2026-09-15,12:45,1749.0
INFY,Infosys,2026-09-15,13:15,1748.63
INFY,Infosys,2026-09-15,13:45,1744.39
INFY,Infosys,2026-09-15,14:15,1757.2
INFY,Infosys,2026-09-15,14:45,1756.81
INFY,Infosys,2026-09-15,15:15,1757.45
INFY,Infosys,2026-09-16,09:15,1759.89
INFY,Infosys,2026-09-16,09:45,1748.41
INFY,Infosys,2026-09-16,10:15,1746.73
INFY,Infosys,2026-09-16,10:45,1739.35
INFY,Infosys,2026-09-16,11:15,1727.7
INFY,Infosys,2026-09-16,11:45,1730.73
INFY,Infosys,2026-09-16,12:15,1723.76
INFY,Infosys,2026-09-16,12:45,1730.59
INFY,Infosys,2026-09-16,13:15,1738.52
INFY,Infosys,2026-09-16,13:45,1740.75
INFY,Infosys,2026-09-16,14:15,1754.96
INFY,Infosys,2026-09-16,14:45,1757.45
INFY,Infosys,2026-09-16,15:15,1761.05
INFY,Infosys,2026-09-17,09:15,1780.26
INFY,Infosys,2026-09-17,09:45,1768.23
INFY,Infosys,2026-09-17,10:15,1767.39
INFY,Infosys,2026-09-17,10:45,1761.92
INFY,Infosys,2026-09-17,11:15,1750.15
INFY,Infosys,2026-09-17,11:45,1752.25
INFY,Infosys,2026-09-17,12:15,1742.71
INFY,Infosys,2026-09-17,12:45,1742.97
INFY,Infosys,2026-09-17,13:15,1746.27
INFY,Infosys,2026-09-17,13:45,1740.86
INFY,Infosys,2026-09-17,14:15,1753.63
INFY,Infosys,2026-09-17,14:45,1757.16
INFY,Infosys,2026-09-17,15:15,1765.44
INFY,Infosys,2026-09-18,09:15,1759.94
INFY,Infosys,2026-09-18,09:45,1747.81
INFY,Infosys,2026-09-18,10:15,1755.63
INFY,Infosys,2026-09-18,10:45,1754.97
INFY,Infosys,2026-09-18,11:15,1748.58
INFY,Infosys,2026-09-18,11:45,1751.32
INFY,Infosys,2026-09-18,12:15,1745.32
INFY,Infosys,2026-09-18,12:45,1754.22
INFY,Infosys,2026-09-18,13:15,1757.55
INFY,Infosys,2026-09-18,13:45,1747.42
INFY,Infosys,2026-09-18,14:15,1757.48
INFY,Infosys,2026-09-18,14:45,1760.21
INFY,Infosys,2026-09-18,15:15,1765.06
INFY,Infosys,2026-09-21,09:15,1770.44
INFY,Infosys,2026-09-21,09:45,1759.97
INFY,Infosys,2026-09-21,10:15,1755.61
INFY,Infosys,2026-09-21,10:45,1755.4
INFY,Infosys,2026-09-21,11:15,1746.79
INFY,Infosys,2026-09-21,11:45,1751.37
INFY,Infosys,2026-09-21,12:15,1750.44
INFY,Infosys,2026-09-21,12:45,1748.34
INFY,Infosys,2026-09-21,13:15,1755.27
INFY,Infosys,2026-09-21,13:45,1752.8
INFY,Infosys,2026-09-21,14:15,1760.39
INFY,Infosys,2026-09-21,14:45,1763.82
INFY,Infosys,2026-09-21,15:15,1764.76
HDFCBANK,HDFC Bank,2026-09-01,09:15,1925.1
HDFCBANK,HDFC Bank,2026-09-01,09:45,1918.38
HDFCBANK,HDFC Bank,2026-09-01,10:15,1907.75
HDFCBANK,HDFC Bank,2026-09-01,10:45,1909.16
HDFCBANK,HDFC Bank,2026-09-01,11:15,1907.79
HDFCBANK,HDFC Bank,2026-09-01,11:45,1914.93
HDFCBANK,HDFC Bank,2026-09-01,12:15,1909.47
HDFCBANK,HDFC Bank,2026-09-01,12:45,1910.56
HDFCBANK,HDFC Bank,2026-09-01,13:15,1906.74
HDFCBANK,HDFC Bank,2026-09-01,13:45,1913.36
HDFCBANK,HDFC Bank,2026-09-01,14:15,1914.1
HDFCBANK,HDFC Bank,2026-09-01,14:45,1927.57
HDFCBANK,HDFC Bank,2026-09-01,15:15,1930.35
HDFCBANK,HDFC Bank,2026-09-02,09:15,1928.9
HDFCBANK,HDFC Bank,2026-09-02,09:45,1928.1
HDFCBANK,HDFC Bank,2026-09-02,10:15,1921.89
HDFCBANK,HDFC Bank,2026-09-02,10:45,1914.49
HDFCBANK,HDFC Bank,2026-09-02,11:15,1912.85
HDFCBANK,HDFC Bank,2026-09-02,11:45,1914.99
HDFCBANK,HDFC Bank,2026-09-02,12:15,1905.79
HDFCBANK,HDFC Bank,2026-09-02,12:45,1914.7
HDFCBANK,HDFC Bank,2026-09-02,13:15,1916.37
HDFCBANK,HDFC Bank,2026-09-02,13:45,1919.36
HDFCBANK,HDFC Bank,2026-09-02,14:15,1919.11
HDFCBANK,HDFC Bank,2026-09-02,14:45,1932.44
HDFCBANK,HDFC Bank,2026-09-02,15:15,1926.42
HDFCBANK,HDFC Bank,2026-09-03,09:15,1952.6
HDFCBANK,HDFC Bank,2026-09-03,09:45,1941.58
HDFCBANK,HDFC Bank,2026-09-03,10:15,1938.29
HDFCBANK,HDFC Bank,2026-09-03,10:45,1932.5
HDFCBANK,HDFC Bank,2026-09-03,11:15,1933.49
HDFCBANK,HDFC Bank,2026-09-03,11:45,1933.07
HDFCBANK,HDFC Bank,2026-09-03,12:15,1932.13
HDFCBANK,HDFC Bank,2026-09-03,12:45,1936.98
HDFCBANK,HDFC Bank,2026-09-03,13:15,1934.2
HDFCBANK,HDFC Bank,2026-09-03,13:45,1941.44
HDFCBANK,HDFC Bank,2026-09-03,14:15,1942.23
HDFCBANK,HDFC Bank,2026-09-03,14:45,1955.61
HDFCBANK,HDFC Bank,2026-09-03,15:15,1955.91
HDFCBANK,HDFC Bank,2026-09-04,09:15,1956.49
HDFCBANK,HDFC Bank,2026-09-04,09:45,1954.91
HDFCBANK,HDFC Bank,2026-09-04,10:15,1947.16
HDFCBANK,HDFC Bank,2026-09-04,10:45,1948.76
HDFCBANK,HDFC Bank,2026-09-04,11:15,1944.85
HDFCBANK,HDFC Bank,2026-09-04,11:45,1944.25
HDFCBANK,HDFC Bank,2026-09-04,12:15,1945.98
HDFCBANK,HDFC Bank,2026-09-04,12:45,1952.23
HDFCBANK,HDFC Bank,2026-09-04,13:15,1948.63
HDFCBANK,HDFC Bank,2026-09-04,13:45,1961.18
HDFCBANK,HDFC Bank,2026-09-04,14:15,1959.64
HDFCBANK,HDFC Bank,2026-09-04,14:45,1968.65
HDFCBANK,HDFC Bank,2026-09-04,15:15,1975.61
HDFCBANK,HDFC Bank,2026-09-07,09:15,1941.69
HDFCBANK,HDFC Bank,2026-09-07,09:45,1935.9
HDFCBANK,HDFC Bank,2026-09-07,10:15,1931.3
HDFCBANK,HDFC Bank,2026-09-07,10:45,1933.92
HDFCBANK,HDFC Bank,2026-09-07,11:15,1929.9
HDFCBANK,HDFC Bank,2026-09-07,11:45,1926.26
HDFCBANK,HDFC Bank,2026-09-07,12:15,1920.0
HDFCBANK,HDFC Bank,2026-09-07,12:45,1925.16
HDFCBANK,HDFC Bank,2026-09-07,13:15,1927.46
HDFCBANK,HDFC Bank,2026-09-07,13:45,1933.0
HDFCBANK,HDFC Bank,2026-09-07,14:15,1926.16
HDFCBANK,HDFC Bank,2026-09-07,14:45,1931.92
HDFCBANK,HDFC Bank,2026-09-07,15:15,1935.94
HDFCBANK,HDFC Bank,2026-09-08,09:15,1942.9
HDFCBANK,HDFC Bank,2026-09-08,09:45,1940.89
HDFCBANK,HDFC Bank,2026-09-08,10:15,1937.08
HDFCBANK,HDFC Bank,2026-09-08,10:45,1934.61
HDFCBANK,HDFC Bank,2026-09-08,11:15,1929.03
HDFCBANK,HDFC Bank,2026-09-08,11:45,1927.67
HDFCBANK,HDFC Bank,2026-09-08,12:15,1922.45
HDFCBANK,HDFC Bank,2026-09-08,12:45,1925.34
HDFCBANK,HDFC Bank,2026-09-08,13:15,1919.05
HDFCBANK,HDFC Bank,2026-09-08,13:45,1921.05
HDFCBANK,HDFC Bank,2026-09-08,14:15,1915.59
HDFCBANK,HDFC Bank,2026-09-08,14:45,1920.76
HDFCBANK,HDFC Bank,2026-09-08,15:15,1916.04
HDFCBANK,HDFC Bank,2026-09-09,09:15,1944.54
HDFCBANK,HDFC Bank,2026-09-09,09:45,1937.92
HDFCBANK,HDFC Bank,2026-09-09,10:15,1928.8
HDFCBANK,HDFC Bank,2026-09-09,10:45,1921.1
HDFCBANK,HDFC Bank,2026-09-09,11:15,1916.89
HDFCBANK,HDFC Bank,2026-09-09,11:45,1921.17
HDFCBANK,HDFC Bank,2026-09-09,12:15,1921.75
HDFCBANK,HDFC Bank,2026-09-09,12:45,1930.85
HDFCBANK,HDFC Bank,2026-09-09,13:15,1929.31
HDFCBANK,HDFC Bank,2026-09-09,13:45,1938.59
HDFCBANK,HDFC Bank,2026-09-09,14:15,1936.81
HDFCBANK,HDFC Bank,2026-09-09,14:45,1941.72
HDFCBANK,HDFC Bank,2026-09-09,15:15,1939.66
HDFCBANK,HDFC Bank,2026-09-10,09:15,1958.47
HDFCBANK,HDFC Bank,2026-09-10,09:45,1958.22
HDFCBANK,HDFC Bank,2026-09-10,10:15,1954.83
HDFCBANK,HDFC Bank,2026-09-10,10:45,1953.02
HDFCBANK,HDFC Bank,2026-09-10,11:15,1943.73
HDFCBANK,HDFC Bank,2026-09-10,11:45,1948.48
HDFCBANK,HDFC Bank,2026-09-10,12:15,1947.13
HDFCBANK,HDFC Bank,2026-09-10,12:45,1948.03
HDFCBANK,HDFC Bank,2026-09-10,13:15,1943.76
HDFCBANK,HDFC Bank,2026-09-10,13:45,1957.06
HDFCBANK,HDFC Bank,2026-09-10,14:15,1954.0
HDFCBANK,HDFC Bank,2026-09-10,14:45,1958.99
HDFCBANK,HDFC Bank,2026-09-10,15:15,1961.15
HDFCBANK,HDFC Bank,2026-09-11,09:15,1968.95
HDFCBANK,HDFC Bank,2026-09-11,09:45,1965.29
HDFCBANK,HDFC Bank,2026-09-11,10:15,1960.99
HDFCBANK,HDFC Bank,2026-09-11,10:45,1960.76
HDFCBANK,HDFC Bank,2026-09-11,11:15,1952.54
HDFCBANK,HDFC Bank,2026-09-11,11:45,1959.6
HDFCBANK,HDFC Bank,2026-09-11,12:15,1954.3
HDFCBANK,HDFC Bank,2026-09-11,12:45,1961.85
HDFCBANK,HDFC Bank,2026-09-11,13:15,1958.01
HDFCBANK,HDFC Bank,2026-09-11,13:45,1963.05
HDFCBANK,HDFC Bank,2026-09-11,14:15,1964.28
HDFCBANK,HDFC Bank,2026-09-11,14:45,1969.16
HDFCBANK,HDFC Bank,2026-09-11,15:15,1973.46
HDFCBANK,HDFC Bank,2026-09-14,09:15,1954.78
HDFCBANK,HDFC Bank,2026-09-14,09:45,1950.93
HDFCBANK,HDFC Bank,2026-09-14,10:15,1940.32
HDFCBANK,HDFC Bank,2026-09-14,10:45,1942.47
HDFCBANK,HDFC Bank,2026-09-14,11:15,1935.38
HDFCBANK,HDFC Bank,2026-09-14,11:45,1940.59
HDFCBANK,HDFC Bank,2026-09-14,12:15,1939.67
HDFCBANK,HDFC Bank,2026-09-14,12:45,1939.88
HDFCBANK,HDFC Bank,2026-09-14,13:15,1944.01
HDFCBANK,HDFC Bank,2026-09-14,13:45,1946.97
HDFCBANK,HDFC Bank,2026-09-14,14:15,1948.55
HDFCBANK,HDFC Bank,2026-09-14,14:45,1959.26
HDFCBANK,HDFC Bank,2026-09-14,15:15,1960.71
HDFCBANK,HDFC Bank,2026-09-15,09:15,1944.72
HDFCBANK,HDFC Bank,2026-09-15,09:45,1939.45
HDFCBANK,HDFC Bank,2026-09-15,10:15,1937.62
HDFCBANK,HDFC Bank,2026-09-15,10:45,1938.97
HDFCBANK,HDFC Bank,2026-09-15,11:15,1932.36
HDFCBANK,HDFC Bank,2026-09-15,11:45,1931.66
HDFCBANK,HDFC Bank,2026-09-15,12:15,1935.37
HDFCBANK,HDFC Bank,2026-09-15,12:45,1942.08
HDFCBANK,HDFC Bank,2026-09-15,13:15,1935.05
HDFCBANK,HDFC Bank,2026-09-15,13:45,1940.31
HDFCBANK,HDFC Bank,2026-09-15,14:15,1944.54
HDFCBANK,HDFC Bank,2026-09-15,14:45,1952.17
HDFCBANK,HDFC Bank,2026-09-15,15:15,1945.53
HDFCBANK,HDFC Bank,2026-09-16,09:15,1957.75
HDFCBANK,HDFC Bank,2026-09-16,09:45,1953.99
HDFCBANK,HDFC Bank,2026-09-16,10:15,1947.57
HDFCBANK,HDFC Bank,2026-09-16,10:45,1940.73
HDFCBANK,HDFC Bank,2026-09-16,11:15,1930.35
HDFCBANK,HDFC Bank,2026-09-16,11:45,1929.6
HDFCBANK,HDFC Bank,2026-09-16,12:15,1923.07
HDFCBANK,HDFC Bank,2026-09-16,12:45,1930.38
HDFCBANK,HDFC Bank,2026-09-16,13:15,1934.46
HDFCBANK,HDFC Bank,2026-09-16,13:45,1947.73
HDFCBANK,HDFC Bank,2026-09-16,14:15,1951.67
HDFCBANK,HDFC Bank,2026-09-16,14:45,1966.57
HDFCBANK,HDFC Bank,2026-09-16,15:15,1966.36
HDFCBANK,HDFC Bank,2026-09-17,09:15,1976.99
HDFCBANK,HDFC Bank,2026-09-17,09:45,1973.21
HDFCBANK,HDFC Bank,2026-09-17,10:15,1969.14
HDFCBANK,HDFC Bank,2026-09-17,10:45,1966.76
HDFCBANK,HDFC Bank,2026-09-17,11:15,1957.3
HDFCBANK,HDFC Bank,2026-09-17,11:45,1953.39
HDFCBANK,HDFC Bank,2026-09-17,12:15,1948.1
HDFCBANK,HDFC Bank,2026-09-17,12:45,1950.31
HDFCBANK,HDFC Bank,2026-09-17,13:15,1949.04
HDFCBANK,HDFC Bank,2026-09-17,13:45,1959.25
HDFCBANK,HDFC Bank,2026-09-17,14:15,1959.28
HDFCBANK,HDFC Bank,2026-09-17,14:45,1971.16
HDFCBANK,HDFC Bank,2026-09-17,15:15,1978.66
HDFCBANK,HDFC Bank,2026-09-18,09:15,1969.22
HDFCBANK,HDFC Bank,2026-09-18,09:45,1963.45
HDFCBANK,HDFC Bank,2026-09-18,10:15,1964.56
HDFCBANK,HDFC Bank,2026-09-18,10:45,1969.28
HDFCBANK,HDFC Bank,2026-09-18,11:15,1959.79
HDFCBANK,HDFC Bank,2026-09-18,11:45,1958.38
HDFCBANK,HDFC Bank,2026-09-18,12:15,1955.14
HDFCBANK,HDFC Bank,2026-09-18,12:45,1963.19
HDFCBANK,HDFC Bank,2026-09-18,13:15,1959.0
HDFCBANK,HDFC Bank,2026-09-18,13:45,1961.16
HDFCBANK,HDFC Bank,2026-09-18,14:15,1962.35
HDFCBANK,HDFC Bank,2026-09-18,14:45,1979.05
HDFCBANK,HDFC Bank,2026-09-18,15:15,1979.07
HDFCBANK,HDFC Bank,2026-09-21,09:15,1964.38
HDFCBANK,HDFC Bank,2026-09-21,09:45,1964.4
HDFCBANK,HDFC Bank,2026-09-21,10:15,1952.22
HDFCBANK,HDFC Bank,2026-09-21,10:45,1954.71
HDFCBANK,HDFC Bank,2026-09-21,11:15,1946.49
HDFCBANK,HDFC Bank,2026-09-21,11:45,1949.36
HDFCBANK,HDFC Bank,2026-09-21,12:15,1950.55
HDFCBANK,HDFC Bank,2026-09-21,12:45,1952.19
HDFCBANK,HDFC Bank,2026-09-21,13:15,1953.14
HDFCBANK,HDFC Bank,2026-09-21,13:45,1959.06
HDFCBANK,HDFC Bank,2026-09-21,14:15,1956.63
HDFCBANK,HDFC Bank,2026-09-21,14:45,1970.82
HDFCBANK,HDFC Bank,2026-09-21,15:15,1969.44
ICICIBANK,ICICI Bank,2026-09-01,09:15,1402.14
ICICIBANK,ICICI Bank,2026-09-01,09:45,1398.8
ICICIBANK,ICICI Bank,2026-09-01,10:15,1391.17
ICICIBANK,ICICI Bank,2026-09-01,10:45,1389.17
ICICIBANK,ICICI Bank,2026-09-01,11:15,1394.51
ICICIBANK,ICICI Bank,2026-09-01,11:45,1391.25
ICICIBANK,ICICI Bank,2026-09-01,12:15,1391.02
ICICIBANK,ICICI Bank,2026-09-01,12:45,1390.56
ICICIBANK,ICICI Bank,2026-09-01,13:15,1385.37
ICICIBANK,ICICI Bank,2026-09-01,13:45,1393.34
ICICIBANK,ICICI Bank,2026-09-01,14:15,1398.93
ICICIBANK,ICICI Bank,2026-09-01,14:45,1403.03
ICICIBANK,ICICI Bank,2026-09-01,15:15,1413.49
ICICIBANK,ICICI Bank,2026-09-02,09:15,1399.7
ICICIBANK,ICICI Bank,2026-09-02,09:45,1404.77
ICICIBANK,ICICI Bank,2026-09-02,10:15,1399.44
ICICIBANK,ICICI Bank,2026-09-02,10:45,1393.57
ICICIBANK,ICICI Bank,2026-09-02,11:15,1399.33
ICICIBANK,ICICI Bank,2026-09-02,11:45,1393.24
ICICIBANK,ICICI Bank,2026-09-02,12:15,1392.77
ICICIBANK,ICICI Bank,2026-09-02,12:45,1400.34
ICICIBANK,ICICI Bank,2026-09-02,13:15,1397.12
ICICIBANK,ICICI Bank,2026-09-02,13:45,1401.26
ICICIBANK,ICICI Bank,2026-09-02,14:15,1407.23
ICICIBANK,ICICI Bank,2026-09-02,14:45,1406.96
ICICIBANK,ICICI Bank,2026-09-02,15:15,1413.94
ICICIBANK,ICICI Bank,2026-09-03,09:15,1406.07
ICICIBANK,ICICI Bank,2026-09-03,09:45,1405.99
ICICIBANK,ICICI Bank,2026-09-03,10:15,1401.25
ICICIBANK,ICICI Bank,2026-09-03,10:45,1393.4
ICICIBANK,ICICI Bank,2026-09-03,11:15,1397.55
ICICIBANK,ICICI Bank,2026-09-03,11:45,1389.17
ICICIBANK,ICICI Bank,2026-09-03,12:15,1391.98
ICICIBANK,ICICI Bank,2026-09-03,12:45,1395.02
ICICIBANK,ICICI Bank,2026-09-03,13:15,1392.42
ICICIBANK,ICICI Bank,2026-09-03,13:45,1400.36
ICICIBANK,ICICI Bank,2026-09-03,14:15,1401.79
ICICIBANK,ICICI Bank,2026-09-03,14:45,1400.87
ICICIBANK,ICICI Bank,2026-09-03,15:15,1409.65
ICICIBANK,ICICI Bank,2026-09-04,09:15,1401.76
ICICIBANK,ICICI Bank,2026-09-04,09:45,1405.54
ICICIBANK,ICICI Bank,2026-09-04,10:15,1394.88
ICICIBANK,ICICI Bank,2026-09-04,10:45,1394.55
ICICIBANK,ICICI Bank,2026-09-04,11:15,1400.34
ICICIBANK,ICICI Bank,2026-09-04,11:45,1391.8
ICICIBANK,ICICI Bank,2026-09-04,12:15,1397.67
ICICIBANK,ICICI Bank,2026-09-04,12:45,1400.32
ICICIBANK,ICICI Bank,2026-09-04,13:15,1394.67
ICICIBANK,ICICI Bank,2026-09-04,13:45,1403.07
ICICIBANK,ICICI Bank,2026-09-04,14:15,1402.02
ICICIBANK,ICICI Bank,2026-09-04,14:45,1400.53
ICICIBANK,ICICI Bank,2026-09-04,15:15,1412.37
ICICIBANK,ICICI Bank,2026-09-07,09:15,1400.13
ICICIBANK,ICICI Bank,2026-09-07,09:45,1400.26
ICICIBANK,ICICI Bank,2026-09-07,10:15,1395.57
ICICIBANK,ICICI Bank,2026-09-07,10:45,1396.02
ICICIBANK,ICICI Bank,2026-09-07,11:15,1399.26
ICICIBANK,ICICI Bank,2026-09-07,11:45,1388.37
ICICIBANK,ICICI Bank,2026-09-07,12:15,1385.8
ICICIBANK,ICICI Bank,2026-09-07,12:45,1391.14
ICICIBANK,ICICI Bank,2026-09-07,13:15,1389.37
ICICIBANK,ICICI Bank,2026-09-07,13:45,1394.8
ICICIBANK,ICICI Bank,2026-09-07,14:15,1394.12
ICICIBANK,ICICI Bank,2026-09-07,14:45,1393.25
ICICIBANK,ICICI Bank,2026-09-07,15:15,1407.0
ICICIBANK,ICICI Bank,2026-09-08,09:15,1407.35
ICICIBANK,ICICI Bank,2026-09-08,09:45,1412.5
ICICIBANK,ICICI Bank,2026-09-08,10:15,1408.43
ICICIBANK,ICICI Bank,2026-09-08,10:45,1404.47
ICICIBANK,ICICI Bank,2026-09-08,11:15,1406.49
ICICIBANK,ICICI Bank,2026-09-08,11:45,1401.14
ICICIBANK,ICICI Bank,2026-09-08,12:15,1399.3
ICICIBANK,ICICI Bank,2026-09-08,12:45,1399.44
ICICIBANK,ICICI Bank,2026-09-08,13:15,1392.91
ICICIBANK,ICICI Bank,2026-09-08,13:45,1394.29
ICICIBANK,ICICI Bank,2026-09-08,14:15,1394.39
ICICIBANK,ICICI Bank,2026-09-08,14:45,1391.36
ICICIBANK,ICICI Bank,2026-09-08,15:15,1400.49
ICICIBANK,ICICI Bank,2026-09-09,09:15,1405.96
ICICIBANK,ICICI Bank,2026-09-09,09:45,1407.98
ICICIBANK,ICICI Bank,2026-09-09,10:15,1397.61
ICICIBANK,ICICI Bank,2026-09-09,10:45,1389.81
ICICIBANK,ICICI Bank,2026-09-09,11:15,1393.19
ICICIBANK,ICICI Bank,2026-09-09,11:45,1387.9
ICICIBANK,ICICI Bank,2026-09-09,12:15,1392.86
ICICIBANK,ICICI Bank,2026-09-09,12:45,1401.03
ICICIBANK,ICICI Bank,2026-09-09,13:15,1398.29
ICICIBANK,ICICI Bank,2026-09-09,13:45,1404.42
ICICIBANK,ICICI Bank,2026-09-09,14:15,1404.03
ICICIBANK,ICICI Bank,2026-09-09,14:45,1398.8
ICICIBANK,ICICI Bank,2026-09-09,15:15,1405.99
ICICIBANK,ICICI Bank,2026-09-10,09:15,1404.29
ICICIBANK,ICICI Bank,2026-09-10,09:45,1408.21
ICICIBANK,ICICI Bank,2026-09-10,10:15,1406.37
ICICIBANK,ICICI Bank,2026-09-10,10:45,1399.01
ICICIBANK,ICICI Bank,2026-09-10,11:15,1399.32
ICICIBANK,ICICI Bank,2026-09-10,11:45,1397.34
ICICIBANK,ICICI Bank,2026-09-10,12:15,1401.99
ICICIBANK,ICICI Bank,2026-09-10,12:45,1402.42
ICICIBANK,ICICI Bank,2026-09-10,13:15,1397.15
ICICIBANK,ICICI Bank,2026-09-10,13:45,1405.51
ICICIBANK,ICICI Bank,2026-09-10,14:15,1408.65
ICICIBANK,ICICI Bank,2026-09-10,14:45,1406.21
ICICIBANK,ICICI Bank,2026-09-10,15:15,1416.58
ICICIBANK,ICICI Bank,2026-09-11,09:15,1416.52
ICICIBANK,ICICI Bank,2026-09-11,09:45,1419.26
ICICIBANK,ICICI Bank,2026-09-11,10:15,1411.35
ICICIBANK,ICICI Bank,2026-09-11,10:45,1407.93
ICICIBANK,ICICI Bank,2026-09-11,11:15,1407.08
ICICIBANK,ICICI Bank,2026-09-11,11:45,1404.71
ICICIBANK,ICICI Bank,2026-09-11,12:15,1401.42
ICICIBANK,ICICI Bank,2026-09-11,12:45,1409.85
ICICIBANK,ICICI Bank,2026-09-11,13:15,1404.3
ICICIBANK,ICICI Bank,2026-09-11,13:45,1410.62
ICICIBANK,ICICI Bank,2026-09-11,14:15,1413.96
ICICIBANK,ICICI Bank,2026-09-11,14:45,1411.67
ICICIBANK,ICICI Bank,2026-09-11,15:15,1426.23
ICICIBANK,ICICI Bank,2026-09-14,09:15,1420.19
ICICIBANK,ICICI Bank,2026-09-14,09:45,1423.71
ICICIBANK,ICICI Bank,2026-09-14,10:15,1413.62
ICICIBANK,ICICI Bank,2026-09-14,10:45,1414.11
ICICIBANK,ICICI Bank,2026-09-14,11:15,1416.35
ICICIBANK,ICICI Bank,2026-09-14,11:45,1411.27
ICICIBANK,ICICI Bank,2026-09-14,12:15,1410.89
ICICIBANK,ICICI Bank,2026-09-14,12:45,1414.3
ICICIBANK,ICICI Bank,2026-09-14,13:15,1411.26
ICICIBANK,ICICI Bank,2026-09-14,13:45,1414.33
ICICIBANK,ICICI Bank,2026-09-14,14:15,1420.49
ICICIBANK,ICICI Bank,2026-09-14,14:45,1420.13
ICICIBANK,ICICI Bank,2026-09-14,15:15,1430.37
ICICIBANK,ICICI Bank,2026-09-15,09:15,1417.38
ICICIBANK,ICICI Bank,2026-09-15,09:45,1417.64
ICICIBANK,ICICI Bank,2026-09-15,10:15,1414.53
ICICIBANK,ICICI Bank,2026-09-15,10:45,1409.47
ICICIBANK,ICICI Bank,2026-09-15,11:15,1410.49
ICICIBANK,ICICI Bank,2026-09-15,11:45,1405.33
ICICIBANK,ICICI Bank,2026-09-15,12:15,1411.48
ICICIBANK,ICICI Bank,2026-09-15,12:45,1417.33
ICICIBANK,ICICI Bank,2026-09-15,13:15,1409.24
ICICIBANK,ICICI Bank,2026-09-15,13:45,1415.28
ICICIBANK,ICICI Bank,2026-09-15,14:15,1421.42
ICICIBANK,ICICI Bank,2026-09-15,14:45,1420.16
ICICIBANK,ICICI Bank,2026-09-15,15:15,1425.22
ICICIBANK,ICICI Bank,2026-09-16,09:15,1428.15
ICICIBANK,ICICI Bank,2026-09-16,09:45,1428.32
ICICIBANK,ICICI Bank,2026-09-16,10:15,1421.37
ICICIBANK,ICICI Bank,2026-09-16,10:45,1412.38
